latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-29.97725,-57.53125,304.33,1.51,1.21,2025-07-02,1915,Aqua,MODIS,59,6.1NRT,283.62,13.96,D
-29.98004,-57.54637,379.49,1.51,1.21,2025-07-02,1915,Aqua,MODIS,100,6.1NRT,288.68,279.93,D
-29.98282,-57.56144,393.5,1.5,1.21,2025-07-02,1915,Aqua,MODIS,100,6.1NRT,293.56,397.42,D
-30.39703,-59.99417,301.94,1.11,1.05,2025-07-02,1915,Aqua,MODIS,50,6.1NRT,285.41,7.45,D
-30.3368,-59.74758,301.12,1.14,1.06,2025-07-02,1915,Aqua,MODIS,45,6.1NRT,285.83,7.18,D
-30.08459,-58.46174,300.34,1.33,1.14,2025-07-02,1915,Aqua,MODIS,35,6.1NRT,284.93,9.01,D
-30.21235,-59.76391,306.3,1.14,1.06,2025-07-02,1915,Aqua,MODIS,42,6.1NRT,285.86,9.6,D
-30.21426,-59.77546,325.05,1.14,1.06,2025-07-02,1915,Aqua,MODIS,83,6.1NRT,287.01,29.12,D
-30.203,-59.76602,302.53,1.14,1.06,2025-07-02,1915,Aqua,MODIS,45,6.1NRT,286.15,7.45,D
-30.20491,-59.77756,310.46,1.14,1.06,2025-07-02,1915,Aqua,MODIS,70,6.1NRT,287.06,13.63,D
-30.0389,-59.3933,356.28,1.19,1.09,2025-07-02,1915,Aqua,MODIS,98,6.1NRT,288.01,101.82,D
-30.04093,-59.40532,345.09,1.19,1.08,2025-07-02,1915,Aqua,MODIS,94,6.1NRT,288.87,70.19,D
-30.02936,-59.39548,368.26,1.19,1.09,2025-07-02,1915,Aqua,MODIS,100,6.1NRT,289.14,145.54,D
-30.0314,-59.40749,375.03,1.19,1.08,2025-07-02,1915,Aqua,MODIS,100,6.1NRT,291.08,175.23,D
-29.95528,-59.82763,300.25,1.14,1.06,2025-07-02,1915,Aqua,MODIS,33,6.1NRT,285.19,6.91,D
-29.46725,-57.162,308.2,1.63,1.26,2025-07-02,1915,Aqua,MODIS,64,6.1NRT,283.61,20.39,D
-29.47029,-57.17829,300.14,1.63,1.26,2025-07-02,1915,Aqua,MODIS,12,6.1NRT,282.78,10.41,D
-29.91928,-59.72749,300.65,1.15,1.07,2025-07-02,1915,Aqua,MODIS,40,6.1NRT,284.94,6.78,D
-29.45626,-57.16475,305.74,1.63,1.26,2025-07-02,1915,Aqua,MODIS,34,6.1NRT,283.55,16.6,D
-29.99812,-60.5582,303.7,1.07,1.03,2025-07-02,1915,Aqua,MODIS,57,6.1NRT,287.26,7.71,D
-29.75776,-59.43892,300.5,1.2,1.09,2025-07-02,1915,Aqua,MODIS,38,6.1NRT,285.07,7.55,D
-29.99298,-61.4649,304.12,1.02,1.01,2025-07-02,1915,Aqua,MODIS,58,6.1NRT,287.79,7.19,D
-29.94075,-61.18659,335.16,1.03,1.01,2025-07-02,1915,Aqua,MODIS,89,6.1NRT,288.91,38.1,D
-29.94237,-61.19703,332.23,1.03,1.01,2025-07-02,1915,Aqua,MODIS,88,6.1NRT,287.69,33.82,D
-29.93343,-61.19889,338.91,1.03,1.01,2025-07-02,1915,Aqua,MODIS,91,6.1NRT,288.46,43.76,D
-29.93506,-61.20932,329.89,1.03,1.01,2025-07-02,1915,Aqua,MODIS,82,6.1NRT,287.96,30.25,D
-28.86231,-56.49284,301.81,1.86,1.33,2025-07-02,1915,Aqua,MODIS,49,6.1NRT,283.86,17.17,D
-29.64826,-61.21256,310.26,1.03,1.02,2025-07-02,1915,Aqua,MODIS,62,6.1NRT,287.56,10.55,D
-29.6499,-61.223,337.71,1.03,1.02,2025-07-02,1915,Aqua,MODIS,91,6.1NRT,288.19,42.41,D
-29.64095,-61.22485,339.35,1.03,1.02,2025-07-02,1915,Aqua,MODIS,91,6.1NRT,290.04,44.52,D
-29.74391,-61.89358,303.58,1.01,1,2025-07-02,1915,Aqua,MODIS,56,6.1NRT,289.37,5.79,D
-29.58875,-60.95348,326.18,1.05,1.02,2025-07-02,1915,Aqua,MODIS,84,6.1NRT,288.18,27.6,D
-29.59043,-60.96407,309.08,1.05,1.02,2025-07-02,1915,Aqua,MODIS,68,6.1NRT,287.31,10.99,D
-29.57798,-61.11406,308.21,1.04,1.02,2025-07-02,1915,Aqua,MODIS,50,6.1NRT,286.89,9.77,D
-29.57962,-61.12456,300.43,1.04,1.02,2025-07-02,1915,Aqua,MODIS,35,6.1NRT,288.08,4.69,D
-29.67367,-61.73472,301.91,1.01,1.01,2025-07-02,1915,Aqua,MODIS,50,6.1NRT,287.38,5.78,D
-29.6071,-61.41982,310.49,1.02,1.01,2025-07-02,1915,Aqua,MODIS,70,6.1NRT,290.37,10.54,D
-29.60869,-61.43015,303.54,1.02,1.01,2025-07-02,1915,Aqua,MODIS,56,6.1NRT,289.85,5.97,D
-29.81332,-62.86629,308.96,1,1,2025-07-02,1915,Aqua,MODIS,68,6.1NRT,288.1,9.48,D
-29.26333,-59.43045,303.27,1.22,1.1,2025-07-02,1915,Aqua,MODIS,55,6.1NRT,285.71,9.67,D
-29.26542,-59.44261,313.06,1.21,1.1,2025-07-02,1915,Aqua,MODIS,73,6.1NRT,286.08,18.43,D
-29.80592,-62.87816,317.23,1,1,2025-07-02,1915,Aqua,MODIS,77,6.1NRT,288.1,16.14,D
-29.57945,-61.47876,309.79,1.02,1.01,2025-07-02,1915,Aqua,MODIS,69,6.1NRT,288.9,9.97,D
-29.56044,-61.54242,300.92,1.02,1.01,2025-07-02,1915,Aqua,MODIS,43,6.1NRT,287.24,4.81,D
-29.50925,-61.62703,300.23,1.02,1.01,2025-07-02,1915,Aqua,MODIS,32,6.1NRT,289.28,4.19,D
-29.12999,-59.38403,312.31,1.23,1.1,2025-07-02,1915,Aqua,MODIS,63,6.1NRT,285.61,18.13,D
-29.13207,-59.39631,310.5,1.23,1.1,2025-07-02,1915,Aqua,MODIS,70,6.1NRT,286.02,16.3,D
-29.40396,-61.1843,307.41,1.04,1.02,2025-07-02,1915,Aqua,MODIS,65,6.1NRT,287.81,9.36,D
-29.31894,-60.94069,310.19,1.06,1.03,2025-07-02,1915,Aqua,MODIS,70,6.1NRT,286.6,11.96,D
-29.30308,-60.90004,301.66,1.06,1.03,2025-07-02,1915,Aqua,MODIS,47,6.1NRT,286.92,5.52,D
-28.55949,-60.65886,305.53,3.97,1.85,2025-07-03,0056,Terra,MODIS,65,6.1NRT,272.35,89.86,N
-28.55207,-60.64728,303.05,1.47,1.2,2025-07-03,0612,Aqua,MODIS,53,6.1NRT,270.8,19.31,N
-22.84142,-63.49015,304.66,1.17,1.08,2025-07-03,1331,Terra,MODIS,59,6.1NRT,288.53,8.57,D
-26.54556,-62.99913,332.91,1.38,1.16,2025-07-03,1331,Terra,MODIS,88,6.1NRT,286.48,55.46,D
-26.54712,-62.98554,320.6,1.38,1.16,2025-07-03,1331,Terra,MODIS,80,6.1NRT,285.42,32.67,D
-26.49599,-63.94303,305.33,1.22,1.1,2025-07-03,1331,Terra,MODIS,61,6.1NRT,284.33,10.9,D
-26.49743,-63.93102,305.19,1.22,1.1,2025-07-03,1331,Terra,MODIS,61,6.1NRT,285.28,10.87,D
-27.81054,-62.79248,328.48,1.47,1.2,2025-07-03,1331,Terra,MODIS,86,6.1NRT,285.94,49.62,D
-27.8122,-62.77779,304.74,1.47,1.2,2025-07-03,1331,Terra,MODIS,55,6.1NRT,284.39,12.73,D
-27.81459,-62.79956,315.32,1.47,1.2,2025-07-03,1331,Terra,MODIS,76,6.1NRT,284.97,27.37,D
-27.81617,-62.78485,326.11,1.47,1.2,2025-07-03,1331,Terra,MODIS,84,6.1NRT,285.57,46.3,D
-28.55634,-60.65706,301.33,2.1,1.41,2025-07-03,1331,Terra,MODIS,40,6.1NRT,274.25,21.22,D
-28.55834,-60.63589,310.82,2.11,1.41,2025-07-03,1331,Terra,MODIS,61,6.1NRT,272.72,39.5,D
-28.55939,-60.64272,314.79,2.11,1.41,2025-07-03,1331,Terra,MODIS,75,6.1NRT,273.59,45.45,D
-28.85015,-58.47565,309.26,3.03,1.66,2025-07-03,1331,Terra,MODIS,68,6.1NRT,282.61,59.98,D
-28.85064,-58.48121,313.08,3.03,1.66,2025-07-03,1331,Terra,MODIS,73,6.1NRT,282.65,74.55,D
-29.94357,-61.20849,310.88,2,1.38,2025-07-03,1333,Terra,MODIS,71,6.1NRT,281.89,35.74,D
-29.46637,-57.1897,301.06,3.25,1.7,2025-07-03,1813,Aqua,MODIS,44,6.1NRT,287.28,29.95,D
-29.1868,-56.87535,302.57,3.06,1.66,2025-07-03,1813,Aqua,MODIS,53,6.1NRT,287.46,28.82,D
-29.18914,-56.90644,300.39,3.08,1.67,2025-07-03,1813,Aqua,MODIS,32,6.1NRT,287.7,23.33,D
-29.1862,-56.88248,305.6,3.06,1.66,2025-07-03,1813,Aqua,MODIS,62,6.1NRT,287.72,40.19,D
-28.70463,-56.47684,305.51,2.83,1.61,2025-07-03,1815,Aqua,MODIS,58,6.1NRT,288.13,32.3,D
-28.7069,-56.5054,302.55,2.84,1.61,2025-07-03,1815,Aqua,MODIS,39,6.1NRT,287.66,24.66,D
-28.70184,-56.48162,308.16,2.83,1.61,2025-07-03,1815,Aqua,MODIS,67,6.1NRT,288.14,42.87,D
-38.19591,-69.0892,308.44,1.01,1,2025-07-03,1949,Aqua,MODIS,67,6.1NRT,285.08,11.33,D
-38.22276,-70.53462,301.19,1.01,1,2025-07-03,1949,Aqua,MODIS,43,6.1NRT,270.08,7.99,D
-38.10006,-70.77965,307.35,1.02,1.01,2025-07-03,1949,Aqua,MODIS,0,6.1NRT,266.53,12.09,D
-34.19234,-65.33225,300.71,1.62,1.25,2025-07-03,1951,Aqua,MODIS,41,6.1NRT,276.9,13.85,D
-29.90653,-63.50837,305.25,2.69,1.57,2025-07-03,1951,Aqua,MODIS,61,6.1NRT,287.13,30.25,D
-29.91244,-63.53524,301.38,2.68,1.57,2025-07-03,1951,Aqua,MODIS,45,6.1NRT,284.35,21.26,D
-29.90249,-63.51429,308.76,2.69,1.57,2025-07-03,1951,Aqua,MODIS,68,6.1NRT,286.49,40.27,D
-29.25885,-62.98206,303.17,3.03,1.66,2025-07-03,1951,Aqua,MODIS,55,6.1NRT,282.99,30.01,D
-29.25927,-62.98664,303.27,3.03,1.66,2025-07-03,1951,Aqua,MODIS,51,6.1NRT,282.65,28.68,D
-28.61781,-60.77176,300.1,4.44,1.94,2025-07-03,1951,Aqua,MODIS,27,6.1NRT,286.1,42.28,D
-28.56897,-60.64627,304.55,4.54,1.96,2025-07-03,1951,Aqua,MODIS,43,6.1NRT,286.26,56.96,D
-28.56687,-60.65547,303.66,4.54,1.96,2025-07-03,1951,Aqua,MODIS,52,6.1NRT,286.53,54.72,D
-28.55003,-60.66079,301.02,4.54,1.96,2025-07-03,1951,Aqua,MODIS,30,6.1NRT,286.58,42.63,D
-27.81687,-62.79375,323.98,3.39,1.74,2025-07-03,1951,Aqua,MODIS,83,6.1NRT,283.49,134.94,D
-27.81986,-62.80085,323.19,3.39,1.74,2025-07-03,1951,Aqua,MODIS,82,6.1NRT,283.34,122.4,D
-24.78119,-63.01012,304.94,3.9,1.84,2025-07-03,1953,Aqua,MODIS,60,6.1NRT,290.69,39.98,D
-27.71133,-65.48269,304.95,2.22,1.44,2025-07-03,1953,Aqua,MODIS,60,6.1NRT,289,20.78,D
-27.70851,-65.46553,301,2.23,1.45,2025-07-03,1953,Aqua,MODIS,44,6.1NRT,288.6,14.23,D
-27.71284,-65.48743,301.8,2.22,1.44,2025-07-03,1953,Aqua,MODIS,49,6.1NRT,289.13,14.74,D
-26.1331,-64.11781,302.42,3.02,1.65,2025-07-03,1953,Aqua,MODIS,52,6.1NRT,291.22,23.29,D
-26.13308,-64.12236,304.06,3.02,1.65,2025-07-03,1953,Aqua,MODIS,58,6.1NRT,291.28,27.8,D
-24.78697,-63.00373,303.87,3.9,1.84,2025-07-03,1953,Aqua,MODIS,57,6.1NRT,290.82,37.71,D
-24.79517,-63.04048,326.24,3.87,1.83,2025-07-03,1953,Aqua,MODIS,84,6.1NRT,292.68,172.05,D
-24.78917,-63.04692,318.13,3.87,1.83,2025-07-03,1953,Aqua,MODIS,78,6.1NRT,291.64,110.21,D
-26.9037,-60.49961,309.66,1,1,2025-07-04,0137,Terra,MODIS,78,6.1NRT,279.18,13.91,N
-24.1579,-64.73782,356.96,1.36,1.15,2025-07-04,0139,Terra,MODIS,100,6.1NRT,283,129.85,N
-24.15938,-64.75095,327.73,1.36,1.16,2025-07-04,0139,Terra,MODIS,100,6.1NRT,279.56,47.87,N
-24.14765,-64.73925,318.42,1.36,1.15,2025-07-04,0139,Terra,MODIS,97,6.1NRT,278.6,32.07,N
-24.14912,-64.7524,334.19,1.36,1.16,2025-07-04,0139,Terra,MODIS,100,6.1NRT,279.19,60.95,N
-22.8819,-63.50009,304.48,1.02,1.01,2025-07-04,0648,Aqua,MODIS,60,6.1NRT,275.5,11.14,N
-24.14608,-64.74565,328.6,1,1,2025-07-04,0648,Aqua,MODIS,100,6.1NRT,278.02,32.1,N
-24.14753,-64.73604,319.27,1,1,2025-07-04,0648,Aqua,MODIS,98,6.1NRT,278.57,22.02,N
-24.1565,-64.74428,311.33,1,1,2025-07-04,0648,Aqua,MODIS,82,6.1NRT,276.7,15.34,N
-24.15795,-64.73466,327.25,1,1,2025-07-04,0648,Aqua,MODIS,100,6.1NRT,277.85,30.53,N
-29.26568,-62.97678,307.4,1.19,1.09,2025-07-04,0650,Aqua,MODIS,71,6.1NRT,274.27,16.35,N
-27.81497,-62.80358,319.71,3.57,1.77,2025-07-04,1234,Terra,MODIS,80,6.1NRT,282.87,128.25,D
-38.38346,-69.14927,310.73,3.37,1.73,2025-07-04,1414,Terra,MODIS,70,6.1NRT,279.4,74.96,D
-38.39468,-69.15717,310.65,3.37,1.73,2025-07-04,1414,Terra,MODIS,70,6.1NRT,279.54,70.96,D
-35.73282,-58.68582,301.47,1.18,1.08,2025-07-04,1851,Aqua,MODIS,47,6.1NRT,275.79,9.18,D
-33.00632,-58.18206,347.71,1.07,1.03,2025-07-04,1851,Aqua,MODIS,95,6.1NRT,283.64,64.9,D
-33.0078,-58.19327,409.33,1.07,1.03,2025-07-04,1851,Aqua,MODIS,100,6.1NRT,296.67,346.65,D
-32.99867,-58.19499,346.89,1.07,1.03,2025-07-04,1851,Aqua,MODIS,95,6.1NRT,287.11,63.42,D
-32.30739,-62.01907,301.6,1.63,1.26,2025-07-04,1851,Aqua,MODIS,33,6.1NRT,287.39,7.85,D
-32.29623,-62.02068,300.89,1.63,1.26,2025-07-04,1851,Aqua,MODIS,19,6.1NRT,287.95,7.05,D
-31.89032,-60.24033,300.78,1.26,1.12,2025-07-04,1851,Aqua,MODIS,42,6.1NRT,289.58,4.47,D
-31.46173,-58.18091,308.07,1.04,1.02,2025-07-04,1851,Aqua,MODIS,66,6.1NRT,285.87,10.2,D
-31.88255,-61.77333,311.87,1.55,1.23,2025-07-04,1851,Aqua,MODIS,72,6.1NRT,289.34,19.34,D
-31.74387,-61.15956,301.76,1.42,1.18,2025-07-04,1851,Aqua,MODIS,49,6.1NRT,284.54,7.54,D
-31.74556,-61.17428,303.87,1.42,1.18,2025-07-04,1851,Aqua,MODIS,57,6.1NRT,285.35,9.64,D
-31.57812,-60.43711,308.8,1.28,1.12,2025-07-04,1851,Aqua,MODIS,35,6.1NRT,288.65,11.46,D
-31.28117,-58.89541,301.33,1.09,1.04,2025-07-04,1851,Aqua,MODIS,46,6.1NRT,287.82,5.33,D
-31.13964,-59.93304,321.79,1.2,1.09,2025-07-04,1851,Aqua,MODIS,0,6.1NRT,289.37,24.4,D
-31.0554,-59.64983,303.87,1.16,1.07,2025-07-04,1851,Aqua,MODIS,57,6.1NRT,290.5,6.72,D
-31.11283,-60.28399,300.42,1.24,1.11,2025-07-04,1851,Aqua,MODIS,35,6.1NRT,290.39,5.08,D
-30.76983,-57.97366,301.25,1.02,1.01,2025-07-04,1853,Aqua,MODIS,46,6.1NRT,286.8,4.9,D
-30.90176,-59.81078,310.72,1.17,1.08,2025-07-04,1853,Aqua,MODIS,0,6.1NRT,290.59,12.81,D
-30.67875,-58.72334,300.7,1.06,1.03,2025-07-04,1853,Aqua,MODIS,41,6.1NRT,289.91,4.76,D
-30.76227,-59.77291,301.97,1.17,1.07,2025-07-04,1853,Aqua,MODIS,42,6.1NRT,291.02,5.17,D
-30.76532,-59.79686,303.52,1.17,1.08,2025-07-04,1853,Aqua,MODIS,49,6.1NRT,289.74,6.2,D
-30.76685,-59.80885,302.47,1.17,1.08,2025-07-04,1853,Aqua,MODIS,40,6.1NRT,288.97,5.54,D
-30.72717,-59.80328,307.31,1.17,1.08,2025-07-04,1853,Aqua,MODIS,65,6.1NRT,291.31,8.52,D
-30.72868,-59.81528,304.45,1.17,1.08,2025-07-04,1853,Aqua,MODIS,50,6.1NRT,291.97,6.34,D
-30.71108,-59.8305,311.54,1.17,1.08,2025-07-04,1853,Aqua,MODIS,71,6.1NRT,291.25,12.15,D
-30.65153,-59.62884,324.27,1.15,1.07,2025-07-04,1853,Aqua,MODIS,72,6.1NRT,290.32,26.83,D
-30.58624,-59.72424,303.02,1.16,1.07,2025-07-04,1853,Aqua,MODIS,47,6.1NRT,291.58,6.31,D
-30.58771,-59.73608,303.12,1.16,1.07,2025-07-04,1853,Aqua,MODIS,48,6.1NRT,290.69,6.4,D
-30.58222,-59.8765,304.05,1.17,1.08,2025-07-04,1853,Aqua,MODIS,44,6.1NRT,287.47,7.57,D
-30.48668,-59.73449,309.13,1.15,1.07,2025-07-04,1853,Aqua,MODIS,64,6.1NRT,289.96,10.25,D
-30.48246,-59.74187,313.61,1.15,1.07,2025-07-04,1853,Aqua,MODIS,0,6.1NRT,290.54,14.1,D
-30.43209,-59.72632,329.94,1.15,1.07,2025-07-04,1853,Aqua,MODIS,75,6.1NRT,291.62,34.56,D
-30.34195,-59.73497,303.65,1.15,1.07,2025-07-04,1853,Aqua,MODIS,57,6.1NRT,290.19,6.11,D
-30.3245,-59.74994,303.37,1.15,1.07,2025-07-04,1853,Aqua,MODIS,48,6.1NRT,291.12,5.7,D
-29.97135,-57.54002,304.84,1,1,2025-07-04,1853,Aqua,MODIS,60,6.1NRT,284.53,7.13,D
-30.26637,-59.7906,308.75,1.15,1.07,2025-07-04,1853,Aqua,MODIS,29,6.1NRT,291.02,8.56,D
-30.24741,-59.7938,307.61,1.15,1.07,2025-07-04,1853,Aqua,MODIS,50,6.1NRT,290.62,8.14,D
-30.23793,-59.79541,302.55,1.15,1.07,2025-07-04,1853,Aqua,MODIS,28,6.1NRT,291.36,4.82,D
-30.21819,-59.71491,313.18,1.14,1.07,2025-07-04,1853,Aqua,MODIS,73,6.1NRT,290.63,13.58,D
-30.20729,-59.70484,306.27,1.14,1.07,2025-07-04,1853,Aqua,MODIS,45,6.1NRT,290.98,7.39,D
-30.20875,-59.71651,303.15,1.14,1.07,2025-07-04,1853,Aqua,MODIS,21,6.1NRT,290.68,5.23,D
-30.15198,-59.46087,301.42,1.12,1.05,2025-07-04,1853,Aqua,MODIS,47,6.1NRT,289.09,5.26,D
-30.15933,-59.74221,304.1,1.15,1.07,2025-07-04,1853,Aqua,MODIS,58,6.1NRT,290.57,6.52,D
-30.16081,-59.7539,300.85,1.15,1.07,2025-07-04,1853,Aqua,MODIS,28,6.1NRT,290.57,4.15,D
-30.14988,-59.74381,302.56,1.15,1.07,2025-07-04,1853,Aqua,MODIS,35,6.1NRT,290.5,5.14,D
-30.35009,-61.41753,303.34,1.41,1.17,2025-07-04,1853,Aqua,MODIS,56,6.1NRT,291.38,6.96,D
-30.33967,-61.41911,304.13,1.41,1.17,2025-07-04,1853,Aqua,MODIS,58,6.1NRT,291.79,7.8,D
-30.09617,-59.81949,310.25,1.15,1.07,2025-07-04,1853,Aqua,MODIS,66,6.1NRT,291.45,11.2,D
-30.09766,-59.83125,323.87,1.15,1.07,2025-07-04,1853,Aqua,MODIS,83,6.1NRT,292.34,25.49,D
-30.10065,-59.85479,310.28,1.16,1.07,2025-07-04,1853,Aqua,MODIS,50,6.1NRT,292.08,9.85,D
-30.01444,-59.74306,303,1.14,1.06,2025-07-04,1853,Aqua,MODIS,54,6.1NRT,289.9,5.98,D
-29.96583,-59.73943,320.08,1.14,1.06,2025-07-04,1853,Aqua,MODIS,69,6.1NRT,290.83,21.24,D
-29.9673,-59.75104,307.5,1.14,1.06,2025-07-04,1853,Aqua,MODIS,57,6.1NRT,289.41,8.75,D
-29.97319,-59.79763,303.82,1.15,1.07,2025-07-04,1853,Aqua,MODIS,57,6.1NRT,290.6,6.72,D
-29.50246,-57.60789,309.2,1,1,2025-07-04,1853,Aqua,MODIS,68,6.1NRT,288.49,9.44,D
-29.61705,-58.55543,301.18,1.04,1.02,2025-07-04,1853,Aqua,MODIS,38,6.1NRT,289.13,4.12,D
-29.61848,-58.56591,332.76,1.04,1.02,2025-07-04,1853,Aqua,MODIS,88,6.1NRT,290.97,34.6,D
-29.6199,-58.57639,308.32,1.04,1.02,2025-07-04,1853,Aqua,MODIS,67,6.1NRT,290.12,8.83,D
-29.78262,-61.59027,314.75,1.42,1.18,2025-07-04,1853,Aqua,MODIS,75,6.1NRT,293.67,18.84,D
-29.72833,-61.39631,305.8,1.38,1.16,2025-07-04,1853,Aqua,MODIS,39,6.1NRT,294.4,7.01,D
-29.51755,-59.75216,304.5,1.13,1.06,2025-07-04,1853,Aqua,MODIS,59,6.1NRT,290.21,6.64,D
-29.71802,-61.39788,314.89,1.38,1.16,2025-07-04,1853,Aqua,MODIS,71,6.1NRT,294.98,17.9,D
-29.42558,-59.38313,307.01,1.09,1.04,2025-07-04,1853,Aqua,MODIS,65,6.1NRT,291.62,8.37,D
-29.65245,-61.25839,313.45,1.35,1.15,2025-07-04,1853,Aqua,MODIS,74,6.1NRT,295.25,15.4,D
-29.63092,-61.43081,362.51,1.38,1.16,2025-07-04,1853,Aqua,MODIS,100,6.1NRT,298.57,145.24,D
-29.63254,-61.44484,312.43,1.38,1.16,2025-07-04,1853,Aqua,MODIS,50,6.1NRT,296.14,13.51,D
-29.61188,-61.44798,314.07,1.38,1.16,2025-07-04,1853,Aqua,MODIS,64,6.1NRT,295.97,14.91,D
-29.61349,-61.46202,328.93,1.39,1.17,2025-07-04,1853,Aqua,MODIS,86,6.1NRT,295.94,39.8,D
-29.39065,-59.69782,300.53,1.12,1.06,2025-07-04,1853,Aqua,MODIS,36,6.1NRT,289.98,4.23,D
-28.95884,-56.74847,303.71,1.01,1.01,2025-07-04,1853,Aqua,MODIS,57,6.1NRT,285.72,6.41,D
-28.90129,-56.55035,306.14,1.02,1.01,2025-07-04,1853,Aqua,MODIS,63,6.1NRT,285.16,8.03,D
-28.90285,-56.56055,300.29,1.02,1.01,2025-07-04,1853,Aqua,MODIS,34,6.1NRT,285.78,4.56,D
-29.46913,-60.75554,309.5,1.26,1.11,2025-07-04,1853,Aqua,MODIS,69,6.1NRT,292.81,11.23,D
-29.31894,-59.63579,324.67,1.11,1.05,2025-07-04,1853,Aqua,MODIS,83,6.1NRT,292.15,25.9,D
-29.48587,-61.33236,308.43,1.36,1.15,2025-07-04,1853,Aqua,MODIS,67,6.1NRT,293.61,9.54,D
-29.48927,-61.33739,306.32,1.36,1.15,2025-07-04,1853,Aqua,MODIS,63,6.1NRT,293.62,7.31,D
-29.18431,-59.44809,304.46,1.09,1.04,2025-07-04,1853,Aqua,MODIS,56,6.1NRT,291.63,5.96,D
-29.00579,-58.19608,300.36,1.01,1.01,2025-07-04,1853,Aqua,MODIS,35,6.1NRT,284.47,4.63,D
-29.36619,-61.51812,324.13,1.39,1.17,2025-07-04,1853,Aqua,MODIS,83,6.1NRT,295.94,32.2,D
-29.23809,-61.11373,305.41,1.31,1.13,2025-07-04,1853,Aqua,MODIS,61,6.1NRT,294.66,6.86,D
-28.7285,-57.74852,306.7,1,1,2025-07-04,1853,Aqua,MODIS,64,6.1NRT,284.96,8.61,D
-29.12029,-60.9002,372.84,1.27,1.12,2025-07-04,1853,Aqua,MODIS,100,6.1NRT,297.27,176.73,D
-29.12184,-60.91301,320.42,1.27,1.12,2025-07-04,1853,Aqua,MODIS,80,6.1NRT,293.66,23.55,D
-29.11037,-60.90176,340.88,1.27,1.12,2025-07-04,1853,Aqua,MODIS,92,6.1NRT,294.12,60.93,D
-29.11192,-60.91458,311.49,1.27,1.12,2025-07-04,1853,Aqua,MODIS,67,6.1NRT,292.8,12.18,D
-29.07905,-60.72606,307.58,1.24,1.11,2025-07-04,1853,Aqua,MODIS,66,6.1NRT,293.39,8.76,D
-29.05492,-60.69171,318.01,1.24,1.1,2025-07-04,1853,Aqua,MODIS,78,6.1NRT,293.36,18.87,D
-29.21556,-62.93983,303.38,1.7,1.28,2025-07-04,1853,Aqua,MODIS,56,6.1NRT,287.15,11.47,D
-28.96538,-60.78789,309.09,1.25,1.11,2025-07-04,1853,Aqua,MODIS,49,6.1NRT,292.55,9.44,D
-28.96688,-60.80047,308.48,1.25,1.11,2025-07-04,1853,Aqua,MODIS,46,6.1NRT,291.67,8.81,D
-28.96431,-60.79478,315.65,1.25,1.11,2025-07-04,1853,Aqua,MODIS,76,6.1NRT,292.6,16.46,D
-29.21694,-62.94661,301.84,1.7,1.28,2025-07-04,1853,Aqua,MODIS,45,6.1NRT,287.61,9.04,D
-28.71865,-58.9881,308.15,1.05,1.02,2025-07-04,1853,Aqua,MODIS,67,6.1NRT,291.71,8.41,D
-28.88716,-60.81982,313.83,1.25,1.11,2025-07-04,1853,Aqua,MODIS,61,6.1NRT,292.73,14.31,D
-28.88867,-60.83241,311.23,1.25,1.11,2025-07-04,1853,Aqua,MODIS,43,6.1NRT,293.18,11.62,D
-28.80764,-61.3465,310.58,1.33,1.14,2025-07-04,1853,Aqua,MODIS,35,6.1NRT,296.68,9.19,D
-28.80923,-61.35991,333.23,1.33,1.14,2025-07-04,1853,Aqua,MODIS,88,6.1NRT,298.54,44.92,D
-28.7975,-61.34805,308.21,1.33,1.14,2025-07-04,1853,Aqua,MODIS,67,6.1NRT,297.41,7.38,D
-28.79908,-61.36146,321.54,1.33,1.14,2025-07-04,1853,Aqua,MODIS,81,6.1NRT,296.38,24.31,D
-28.36081,-58.33224,317.44,1.01,1.01,2025-07-04,1853,Aqua,MODIS,78,6.1NRT,288.42,16.38,D
-28.67668,-61.18348,305.21,1.3,1.13,2025-07-04,1853,Aqua,MODIS,61,6.1NRT,294.7,6.11,D
-28.57828,-60.53573,325.76,1.2,1.09,2025-07-04,1853,Aqua,MODIS,79,6.1NRT,295.76,28.24,D
-28.53644,-60.27655,305.88,1.16,1.07,2025-07-04,1853,Aqua,MODIS,62,6.1NRT,294.09,5.85,D
-28.5379,-60.28824,378.9,1.17,1.07,2025-07-04,1853,Aqua,MODIS,100,6.1NRT,298.59,184.03,D
-28.53935,-60.29994,344.95,1.17,1.08,2025-07-04,1853,Aqua,MODIS,94,6.1NRT,295.59,62.79,D
-28.53245,-60.28394,354.76,1.16,1.07,2025-07-04,1853,Aqua,MODIS,85,6.1NRT,296.9,89.29,D
-28.53395,-60.29562,357.77,1.17,1.07,2025-07-04,1853,Aqua,MODIS,93,6.1NRT,299.2,98.61,D
-28.55718,-60.63207,307.17,1.21,1.09,2025-07-04,1853,Aqua,MODIS,56,6.1NRT,293.82,7.75,D
-28.55205,-60.67012,303.14,1.22,1.1,2025-07-04,1853,Aqua,MODIS,55,6.1NRT,291.45,5.48,D
-28.60297,-61.08292,305.21,1.28,1.12,2025-07-04,1853,Aqua,MODIS,61,6.1NRT,294.8,5.41,D
